pbindaff,6.6,7.6,8.6,9.6,15.6,16.6,17.6,35.6,53.6,6.7,7.7,8.7,9.7,15.7,16.7,17.7,35.7,53.7,6.8,7.8,8.8,9.8,15.8,16.8,17.8,35.8,53.8,6.9,7.9,8.9,9.9,15.9,16.9,17.9,35.9,53.9,6.15,7.15,8.15,9.15,15.15,16.15,17.15,35.15,53.15,6.16,7.16,8.16,9.16,15.16,16.16,17.16,35.16,53.16,6.17,7.17,8.17,9.17,15.17,16.17,17.17,35.17,53.17,6.35,7.35,8.35,9.35,15.35,16.35,17.35,35.35,53.35,6.53,7.53,8.53,9.53,15.53,16.53,17.53,35.53,53.53,PDB
 2.070,2176,580,560,0,0,0,0,0,0,470,124,129,0,0,0,0,0,0,438,114,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3ao4
 2.120,1095,358,383,0,0,0,0,0,0,157,54,58,0,0,0,0,0,0,541,162,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,50,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3gv9
 2.270,1289,361,455,0,0,38,0,0,0,197,56,62,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1uto
 2.280,1622,421,459,0,0,8,0,0,0,388,103,109,0,0,2,0,0,0,1191,303,347,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1ps3
 2.290,1466,458,428,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,729,222,205,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4ddk
 2.300,576,192,117,0,0,0,0,0,0,135,40,30,0,0,0,0,0,0,248,77,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,38,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4jsz
 2.360,887,307,357,0,0,8,0,0,0,846,262,331,0,0,8,0,0,0,95,33,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3g2z
 2.400,1228,361,296,0,0,28,0,0,0,311,85,75,0,0,8,0,0,0,1031,335,278,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,69,29,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3dxg
 2.400,1952,623,649,0,0,11,0,0,0,601,187,192,0,0,0,0,0,0,963,314,314,0,0,7,0,0,0,200,63,67,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3l7b
